pps,unique_ips,syn_ratio,suspicious,label
1041,39,0.6235415049929195,0.5823249029957517,1
295,39,0.3196983743971925,0.2508190246383155,0
962,16,0.9182506282226269,0.7433503769335762,2
462,29,0.7284863549412298,0.5294918129647379,0
1274,10,0.15816354841965719,0.3496981290517943,1
653,2,0.8048294019470412,0.6134976411682247,0
977,44,0.40706874028856777,0.43964124417314066,1
996,34,0.1714709459386331,0.30208256756317986,1
380,23,0.43315857862352736,0.3358951471741164,0
784,44,0.30828584707951945,0.3417715082477117,0
109,1,0.4269881017683439,0.2779928610610063,0
1377,34,0.6615932335258106,0.6723559401154864,1
1433,23,0.8150114012767274,0.7756068407660365,2
1880,10,0.3531499962553022,0.5878899977531813,2
741,23,0.03586998752577775,0.16972199251546666,0
1943,46,0.42808051247877943,0.6454483074872677,2
215,12,0.46620116927636146,0.32272070156581684,0
1560,29,0.514400641416545,0.620640384849927,2
1342,15,0.3495606594971936,0.47813639569831623,1
896,34,0.8856115980123354,0.7105669588074012,2
1087,23,0.7523629368501714,0.6688177621101028,1
667,9,0.7540936521545726,0.5858561912927436,0
1909,21,0.7520087535303261,0.8330052521181956,2
1213,3,0.1042800828590188,0.30516804971541134,1
913,35,0.9854957188221397,0.7738974312932838,2
977,32,0.6848408703715443,0.6063045222229266,1
28,18,0.0635108160882144,0.04370648965292864,0
1850,6,0.419514945854895,0.621708967512937,2
266,2,0.665330643864542,0.4523983863187252,0
1433,38,0.572794502388606,0.6302767014331636,1
858,41,0.022355959345148446,0.18501357560708906,1
1037,7,0.16940247508143536,0.3090414850488612,1
1183,35,0.4791701307478927,0.5241020784487356,1
1336,19,0.27633047763629415,0.4329982865817765,1
1820,44,0.4244257214395062,0.6186554328637037,2
1973,42,0.6972685098922164,0.8129611059353299,2
708,23,0.6587588076481317,0.536855284588879,0
1291,49,0.18170238753760348,0.36722143252256206,1
1112,20,0.3138305060445157,0.41069830362670945,1
1600,13,0.8436055696392095,0.8261633417835258,2
1076,15,0.1371550266587761,0.2974930159952657,1
107,9,0.7299925317003472,0.45939551902020825,0
67,27,0.8644671613372593,0.5320802968023556,0
714,37,0.35388895671531917,0.35513337402919154,0
1967,5,0.8594152267044165,0.9090491360226498,2
454,40,0.8723396173640441,0.6142037704184264,0
773,15,0.4537883866465805,0.4268730319879483,0
371,39,0.602453467355111,0.43567208041306654,0
1557,2,0.4067947136603649,0.5554768281962189,2
1524,18,0.8038208556315849,0.7870925133789509,2
677,23,0.5453919617484793,0.4626351770490876,0
1601,6,0.7167327311405849,0.750239638684351,2
1371,48,0.045999464309886884,0.30179967858593215,1
1958,45,0.5800952957092703,0.7396571774255623,2
909,10,0.4476970390674134,0.4504182234404481,1
1498,31,0.45835702766245534,0.5746142165974732,1
379,20,0.4883342131528803,0.3688005278917281,0
207,38,0.02813104403889244,0.058278626423335464,0
846,13,0.20296971768056093,0.2909818306083366,1
1473,37,0.836138473935858,0.7962830843615147,2
10,30,0.21349074661098244,0.13009444796658945,0
1769,34,0.8554334302667076,0.8670600581600245,2
1316,4,0.6280506546175062,0.6400303927705038,1
1917,30,0.3196890467980832,0.5752134280788499,2
1319,25,0.15540284982908892,0.3570417098974533,1
275,2,0.34112051340674754,0.2596723080440485,0
1337,36,0.9834345037961918,0.857460702277715,2
1028,28,0.10145725751466139,0.26647435450879686,1
326,41,0.02492181712226138,0.08015309027335683,0
973,1,0.33574499400490043,0.3960469964029403,1
1204,10,0.12025317233920396,0.3129519034035224,1
646,4,0.01703690378558964,0.1394221422713538,0
1149,48,0.48325865221810327,0.519755191330862,1
652,39,0.5996555344206397,0.4901933206523838,0
885,21,0.7452235491265146,0.6241341294759087,1
224,27,0.3859254662289092,0.2763552797373455,0
843,22,0.48851336270789736,0.46170801762473845,1
1381,23,0.9941910297712052,0.8727146178627231,2
667,34,0.2145302288725215,0.2621181373235129,0
1807,42,0.6157639944318252,0.7308583966590951,2
695,40,0.24096183502250756,0.28357710101350453,0
327,11,0.8078186605719776,0.5500911963431865,0
417,30,0.606411890534753,0.4472471343208517,0
1384,37,0.7310455363623782,0.715427321817427,2
280,11,0.04910330690804099,0.0854619841448246,0
718,44,0.5382043344635895,0.4665226006781537,0
1533,1,0.6479041641989064,0.6953424985193438,2
1823,43,0.14044019272691743,0.4488641156361505,2
193,6,0.44778817091668977,0.3072729025500139,0
1143,13,0.24062263870143974,0.3729735832208638,1
460,10,0.7296763772136856,0.5298058263282114,0
970,18,0.9311829275410803,0.7527097565246481,2
520,20,0.1412579532039594,0.18875477192237566,0
1552,2,0.6028171913431709,0.6720903148059025,2
1035,24,0.6467814958452633,0.595068897507158,1
1667,15,0.7157283697393596,0.7628370218436158,2
427,17,0.4744839725261665,0.3700903835156999,0
1601,40,0.6269681612612399,0.696380896756744,2
1197,33,0.17107439598517082,0.34204463759110254,1
1228,27,0.03956878352180615,0.26934127011308373,1
1486,14,0.8420691733781317,0.802441504026879,2
278,9,0.20229833490693616,0.1769790009441617,0
1761,19,0.34414857904734264,0.5586891474284056,2
908,40,0.4761399855903964,0.4672839913542378,1
1709,49,0.9125384993991307,0.8893230996394785,2
391,2,0.3594946492227026,0.2938967895336215,0
1284,45,0.7324986832861841,0.6962992099717105,1
1219,9,0.4956300126262707,0.5411780075757624,1
272,9,0.11702789982693651,0.12461673989616191,0
556,15,0.49108913195649584,0.4058534791738975,0
5,29,0.7782625988482859,0.4679575593089715,0
499,45,0.4015673228999893,0.34074039373999354,0
1114,28,0.6815941118784741,0.6317564671270844,1
1241,7,0.23524659870971476,0.3893479592258289,1
1280,31,0.6971391184065707,0.6742834710439425,1
994,3,0.536718349111983,0.5208310094671899,1
1180,46,0.3339515191495839,0.43637091148975027,1
1107,21,0.6103183314259706,0.5875909988555823,1
1872,24,0.8095513010969342,0.8601307806581606,2
1114,1,0.17459971858024292,0.3275598311481458,1
485,43,0.9567420381914412,0.6710452229148647,0
1529,24,0.003390378797691551,0.3078342272786149,2
155,24,0.7057798499952942,0.45446790999717646,0
1404,39,0.31382258271004304,0.4690935496260258,1
870,36,0.7298104977972278,0.6118862986783367,1
261,17,0.46452218140791834,0.330913308844751,0
784,24,0.8511305333336037,0.6674783200001623,0
398,10,0.6939341440379934,0.495960486422796,0
630,17,0.7453829563109936,0.5732297737865961,0
1828,40,0.1819625295456011,0.4747775177273607,2
103,9,0.0596826510368107,0.05640959062208642,0
1871,9,0.349099537090549,0.5836597222543294,2
1820,27,0.6557993544091716,0.757479612645503,2
1185,33,0.2704369261802404,0.3992621557081443,1
388,48,0.8712537240416298,0.6003522344249779,0
1899,31,0.07071678453876884,0.42223007072326135,2
681,42,0.2152064216561842,0.26532385299371053,0
398,45,0.35938208910259795,0.29522925346155876,0
1326,3,0.4799238058822062,0.5531542835293237,1
394,4,0.4639880488265895,0.35719282929595375,0
1348,2,0.23942108812204566,0.41325265287322743,1
1099,23,0.8140045973173174,0.7082027583903905,2
188,1,0.4738930394558275,0.3219358236734965,0
365,37,0.9105655852278896,0.6193393511367337,0
1008,18,0.3268434897725141,0.3977060938635084,1
273,7,0.4299407971948197,0.3125644783168918,0
411,9,0.0007050118361522362,0.08262300710169133,0
341,37,0.8659278098391866,0.5877566859035119,0
1834,45,0.12200420353927754,0.44000252212356655,2
250,6,0.019425504177490782,0.06165530250649447,0
345,35,0.7470052856214844,0.5172031713728906,0
987,43,0.7603881025198961,0.6536328615119377,1
460,43,0.27989169265086866,0.2599350155905212,0
764,40,0.4826514814551971,0.4423908888731183,0
1958,41,0.9930374353367277,0.9874224612020366,2
60,2,0.34213556490978736,0.21728133894587243,0
1795,29,0.7258239727786167,0.79449438366717,2
674,22,0.18379513843700224,0.24507708306220133,0
549,10,0.9096220157595893,0.6555732094557536,0
931,46,0.6350599800633107,0.5672359880379865,1
303,18,0.44114091876121175,0.325284551256727,0
409,35,0.6836191926813018,0.49197151560878105,0
365,49,0.7717423627044433,0.5360454176226659,0
1296,41,0.8955783398405192,0.7965470039043114,2
1804,35,0.5951668138335596,0.7179000883001359,2
624,37,0.3151453191709217,0.313887191502553,0
211,22,0.04045317364249679,0.06647190418549807,0
1107,12,0.018019190907296867,0.23221151454437813,1
794,27,0.19220972670609915,0.2741258360236595,0
136,16,0.3540457588677518,0.23962745532065108,0
173,1,0.3261295575959695,0.2302777345575817,0
1815,21,0.11525117750005909,0.43215070650003545,2
4,37,0.7375759057229109,0.44334554343374655,0
104,9,0.8114939374786067,0.507696362487164,0
283,29,0.6914023695253565,0.47144142171521386,0
1726,25,0.6487036516466834,0.73442219098801,2
1246,8,0.7061452590322966,0.6728871554193779,1
725,39,0.6970091771193366,0.5632055062716019,0
1989,46,0.28592215485048145,0.5693532929102889,2
191,35,0.1933588550642822,0.1542153130385693,0
1169,24,0.05794038861610584,0.2685642331696635,1
157,30,0.8500421335810859,0.5414252801486515,0
931,47,0.2531340360151795,0.3380804216091077,1
1282,21,0.22738580379537343,0.3928314822772241,1
1605,35,0.9550205254213602,0.8940123152528161,2
339,16,0.39381054694527584,0.3040863281671655,0
80,31,0.4688892944829556,0.29733357668977334,0
1233,21,0.9206676917076997,0.7990006150246198,2
1521,23,0.6685317304942029,0.7053190382965218,2
742,14,0.0036046591572902464,0.15056279549437415,0
40,41,0.4278452977090548,0.26470717862543286,0
1906,33,0.8501918212687214,0.8913150927612328,2
900,16,0.38899601251303473,0.41339760750782084,1
1644,45,0.282870514033552,0.4985223084201312,2
1452,42,0.5467449937083112,0.6184469962249868,1
1477,1,0.006924297064552443,0.2995545782387315,1
498,6,0.8879288041598556,0.6323572824959134,0
334,42,0.6986502552219784,0.48599015313318705,0
887,40,0.3564368334069763,0.39126210004418577,1
1005,39,0.5826915317979084,0.550614919078745,1
570,12,0.9923953688452658,0.7094372213071595,2
1671,45,0.27415200982002885,0.4986912058920173,2
1335,13,0.8603288915450646,0.7831973349270388,2
621,22,0.18785398815324372,0.23691239289194624,0
1514,3,0.9843092318677807,0.8933855391206684,2
903,37,0.8109902105612193,0.6671941263367316,1
1243,47,0.23290003432343376,0.38834002059406025,1
1285,7,0.5089929496331433,0.562395769779886,1
696,5,0.5325292987476488,0.45871757924858925,0
1435,32,0.5703209209248111,0.6291925525548867,1
1906,34,0.3761589561093618,0.6068953736656171,2
1378,35,0.4380897132551471,0.5384538279530883,1
760,24,0.6311836617166914,0.5307101970300148,0
1058,46,0.23516957597153743,0.35270174558292244,1
1045,33,0.8082251993307126,0.6939351195984275,1
172,36,0.14151925645067676,0.11931155387040605,0
199,10,0.30618842182011763,0.22351305309207056,0
280,44,0.49302767248707813,0.35181660349224686,0
1197,26,0.9501990568959998,0.8095194341376,2
1516,19,0.12291144187804359,0.3769468651268262,2
1291,34,0.31281083417663824,0.4458865005059829,1
443,1,0.7627374676970475,0.5462424806182284,0
1039,16,0.5183636387374841,0.5188181832424905,1
1575,1,0.8713644123370684,0.8378186474022411,2
1629,25,0.3168003436488117,0.5158802061892871,2
746,11,0.23680322271664744,0.29128193362998844,0
306,44,0.5761390949505701,0.4068834569703421,0
153,4,0.46729449326979833,0.310976695961879,0
853,45,0.5206969750830628,0.4830181850498376,1
590,28,0.7007962226336119,0.5384777335801672,0
719,46,0.5854944272982194,0.49509665637893163,0
1583,6,0.6261178359654517,0.6922707015792711,2
582,23,0.16163252651784366,0.2133795159107062,0
1729,28,0.8029353031038082,0.827561181862285,2
1357,41,0.45821748327596956,0.5463304899655818,1
370,36,0.17756983853052843,0.18054190311831705,0
44,41,0.013955531523223708,0.017173318913934227,0
1274,38,0.40923235521296497,0.500339413127779,1
1297,29,0.990046540351415,0.8534279242108491,2
1070,8,0.788846899131616,0.6873081394789695,1
233,33,0.24704120860874967,0.1948247251652498,0
190,37,0.017425461908900042,0.04845527714534003,0
547,34,0.1961706469047778,0.2271023881428667,0
1668,2,0.31187866398802566,0.5207271983928154,2
163,38,0.8228111784933211,0.5262867070959926,0
185,31,0.6783265550578801,0.443995933034728,0
1333,16,0.23221091024274054,0.40592654614564433,1
1203,14,0.7426217293051912,0.6861730375831148,1
497,45,0.6132228783054074,0.46733372698324444,0
861,8,0.03417240077907102,0.19270344046744264,1
115,47,0.5829174999257406,0.37275049995544435,0
1330,15,0.9363738407712493,0.8278243044627496,2
1556,28,0.789460085239851,0.7848760511439106,2
1602,9,0.2666495167348062,0.4803897100408837,2
140,23,0.5865296572469995,0.37991779434819967,0
1931,1,0.823609398036258,0.8803656388217549,2
861,6,0.28264680669523456,0.3417880840171408,1
1208,18,0.04966148222356903,0.2713968893341414,1
1859,32,0.06978526298267096,0.4136711577896026,2
542,6,0.9773982149034702,0.6948389289420822,0
1026,20,0.7277033223113857,0.6418219933868314,1
465,37,0.5048597509725403,0.3959158505835242,0
1028,46,0.019293437018403692,0.21717606221104221,1
909,6,0.23583649970426868,0.3233018998225612,1
1818,49,0.28463878717386626,0.5343832723043198,2
1519,42,0.06711932438375345,0.3440715946302521,2
1008,34,0.5403191404032229,0.5257914842419338,1
1476,21,0.9400198796428597,0.8592119277857159,2
43,21,0.304653848296369,0.1913923089778214,0
1463,24,0.6953620456525603,0.7098172273915362,2
1161,21,0.6989148751655587,0.6515489250993353,1
1701,37,0.9107867938565986,0.8866720763139592,2
774,48,0.07156971005530066,0.1977418260331804,0
648,32,0.6239782524752978,0.5039869514851787,0
77,3,0.0007274650717691289,0.01583647904306148,0
1052,40,0.11734542579985785,0.28080725547991475,1
1227,19,0.36109890963467917,0.46205934578080754,1
342,39,0.1480636211914763,0.15723817271488577,0
414,40,0.30119751183660903,0.2635185071019654,0
1893,45,0.8580242814460233,0.893414568867614,2
1634,12,0.8433957380496012,0.8328374428297607,2
1007,7,0.9492793695559921,0.7709676217335952,2
1187,49,0.5569043154756066,0.5715425892853639,1
1046,25,0.8222567285905222,0.7025540371543133,2
1815,45,0.8563436648393078,0.8768061989035847,2
521,42,0.0549488147601459,0.13716928885608756,0
1653,37,0.427122528489702,0.5868735170938212,2
340,38,0.22964043897312547,0.2057842633838753,0
1040,22,0.6575936644308454,0.6025561986585073,1
84,41,0.7107096622587191,0.44322579735523143,0
1578,8,0.09191658072077435,0.37074994843246467,2
860,21,0.13924309402311674,0.25554585641387007,1
865,34,0.8004797640295018,0.6532878584177011,1
1776,25,0.13924379238618656,0.43874627543171196,2
588,2,0.49030923329937137,0.4117855399796228,0
690,48,0.3765425310449618,0.3639255186269771,0
1774,26,0.14161725697290362,0.43977035418374216,2
1701,36,0.020888393835373886,0.3527330363012244,2
1566,17,0.7412208208040778,0.7579324924824467,2
593,44,0.2112043859747832,0.2453226315848699,0
183,4,0.09316794187902822,0.09250076512741692,0
1356,29,0.448408499471351,0.5402450996828106,1
588,36,0.9252639393357897,0.6727583636014738,0
1314,36,0.49564466957127484,0.5601868017427649,1
1021,11,0.4511815436999833,0.47490892621999,1
714,12,0.3928995362733715,0.3785397217640229,0
405,34,0.3372950292051431,0.28337701752308586,0
236,6,0.5985850305995709,0.4063510183597426,0
365,15,0.7585361795403025,0.5281217077241814,0
1192,18,0.6650481340116873,0.6374288804070123,1
300,31,0.8656885702726528,0.5794131421635917,0
1772,25,0.6233447448326498,0.7284068468995899,2
1693,19,0.008761643191947277,0.3438569859151684,2
890,27,0.8516344115084367,0.688980646905062,1
503,31,0.7417785368110011,0.5456671220866006,0
1726,14,0.3788293108584687,0.5724975865150812,2
315,6,0.2707150963266297,0.22542905779597783,0
265,41,0.9185420901064933,0.6041252540638961,0
1873,36,0.9729123867645753,0.9583474320587452,2
792,16,0.1432628725238746,0.24435772351432478,0
963,39,0.11769145597509623,0.26321487358505774,1
1397,3,0.7250587312738439,0.7144352387643064,2
617,35,0.34941680956582843,0.33305008573949707,0
1465,20,0.9275817379060489,0.8495490427436294,2
1441,43,0.40683935455758324,0.53230361273455,1
542,35,0.12656501479354687,0.18433900887612814,0
1259,26,0.276803344534693,0.41788200672081577,1
1635,12,0.5428816478410936,0.6527289887046561,2
1932,49,0.8616610218664936,0.9033966131198963,2
439,25,0.017298259787638215,0.09817895587258293,0
1831,43,0.8603509071153727,0.8824105442692236,2
562,27,0.3180904177038125,0.3032542506222875,0
1180,39,0.2471881685145879,0.3843129011087527,1
1296,47,0.6231455114799206,0.6330873068879523,1
1208,35,0.6008603288374847,0.6021161973024909,1
1013,3,0.3570480894166259,0.4168288536499756,1
1359,19,0.28611602112442347,0.44346961267465407,1
817,4,0.35744795476593705,0.3778687728595622,1
1046,42,0.08272650764932887,0.2588359045895974,1
1208,3,0.12751233568975173,0.3181074014138511,1
1659,35,0.8414056546832641,0.8366433928099586,2
1232,21,0.4732793878877798,0.5303676327326678,1
825,30,0.45046163873100986,0.43527698323860586,1
304,39,0.16253483264775082,0.15832089958865048,0
1250,30,0.66353111901764,0.648118671410584,1
946,33,0.4530141664557549,0.46100849987345294,1
350,3,0.3873779768318636,0.30242678609911816,0
1341,2,0.16790032739419924,0.36894019643651954,1
322,40,0.9692297343298115,0.645937840597887,0
1944,2,0.6173266366947183,0.759195982016831,2
922,49,0.40013880514998723,0.42448328308999234,1
1990,12,0.050700611709019405,0.42842036702541164,2
1030,34,0.5537943982581998,0.5382766389549198,1
255,41,0.9868255624823503,0.6430953374894102,0
32,10,0.7970279855623931,0.48461679133743585,0
731,29,0.8092895921098178,0.6317737552658906,0
1180,27,0.9681100733676848,0.8168660440206109,2
892,29,0.2139865455114055,0.3067919273068433,1
911,45,0.9114831781728534,0.729089906903712,2
1530,38,0.46370039427287013,0.5842202365637221,2
306,7,0.35175756723622953,0.2722545403417377,0
588,23,0.7769144819504971,0.5837486891702982,0
631,31,0.973259438821466,0.7101556632928796,2
693,1,0.4964107489054833,0.43644644934328997,0
1477,4,0.35410072366254197,0.5078604341975252,1
1509,39,0.7863397526321838,0.7736038515793102,2
422,45,0.791021235210428,0.5590127411262568,0
1839,7,0.9005675272993175,0.9081405163795905,2
1789,31,0.16206932574123722,0.4550415954447423,2
1540,18,0.4216375620530143,0.5609825372318087,2
464,18,0.0037276345902581554,0.0950365807541549,0
351,25,0.15772338872524883,0.16483403323514928,0
1917,28,0.8795388231199289,0.9111232938719573,2
1206,36,0.5935073929629318,0.597304435777759,1
35,24,0.13004700521468282,0.0850282031288097,0
1445,11,0.42517515661329086,0.5441050939679746,1
1766,39,0.6475993123109399,0.7417595873865639,2
4,41,0.222226602359603,0.13413596141576178,0
590,24,0.3844655434665284,0.34867932607991703,0
1890,36,0.9263959679423892,0.9338375807654336,2
285,36,0.8978355692229759,0.5957013415337855,0
395,49,0.377609835883574,0.3055659015301444,0
355,23,0.18629886063526735,0.1827793163811604,0
842,4,0.6325752419526063,0.5479451451715638,1
1666,38,0.15662214201948832,0.42717328521169295,2
904,6,0.5642366015593194,0.5193419609355916,1
1896,6,0.7404583598666351,0.8234750159199811,2
1150,7,0.28668646124261044,0.40201187674556627,1
1566,16,0.20716882293378203,0.43750129376026925,2
1840,20,0.447663250478312,0.6365979502869872,2
1438,4,0.9047845261955824,0.8304707157173494,2
323,10,0.9616055730956616,0.641563343857397,0
1490,45,0.12251044846314063,0.37150626907788437,1
744,35,0.8606277059379672,0.6651766235627804,0
888,23,0.5479576118578754,0.5063745671147253,1
836,43,0.2847609012972653,0.33805654077835917,1
1695,3,0.27891879584465384,0.5063512775067923,2
145,16,0.8095901107066984,0.514754066424019,0
709,33,0.16337781607271806,0.23982668964363085,0
1612,19,0.41602772296342794,0.5720166337780568,2
1032,44,0.6050900092692076,0.5694540055615246,1
252,48,0.9855086500603568,0.6417051900362141,0
18,6,0.8321731664465254,0.5029038998679153,0
1028,41,0.04656379790728438,0.23353827874437064,1
12,48,0.6948531348703155,0.4193118809221893,0
259,45,0.6698776677458906,0.4537266006475344,0
1357,48,0.8709034764113038,0.7939420858467823,2
222,18,0.8182280074102644,0.5353368044461586,0
1577,40,0.5955702048985262,0.6727421229391157,2
613,27,0.11099891719762656,0.18919935031857593,0
1328,10,0.49048511966542396,0.5598910717992543,1
1334,35,0.803134356799323,0.7486806140795939,2
1450,11,0.785627022830479,0.7613762136982873,2
562,21,0.5790153513666073,0.4598092108199644,0
1975,27,0.3480037687598495,0.6038022612559097,2
611,20,0.007150506422759273,0.12649030385365556,0
134,17,0.7788038554302316,0.4940823132581389,0
1981,17,0.716436490310582,0.8260618941863492,2
1390,34,0.030984891583156537,0.2965909349498939,1
196,23,0.6990358504781887,0.4586215102869132,0
1278,18,0.6238244013183498,0.6298946407910099,1
1340,44,0.5309630403031398,0.5865778241818839,1
331,39,0.3293128550079647,0.2637877130047788,0
763,47,0.44849444283072293,0.4216966656984338,0
1640,38,0.08562883624372586,0.3793773017462355,2
1710,6,0.42205278769489263,0.5952316726169355,2
1225,41,0.6588398446832632,0.640303906809958,1
1837,13,0.9859402697781369,0.958964161866882,2
374,20,0.7306261671204661,0.5131757002722797,0
1735,19,0.5860385563112291,0.6986231337867375,2
595,32,0.9016657470555998,0.6599994482333599,0
1969,5,0.6320244976740466,0.773014698604428,2
1447,12,0.6984901058389938,0.7084940635033963,2
340,18,0.6633468314423038,0.46600809886538225,0
516,12,0.4996599853601891,0.40299599121611346,0
1381,15,0.38652093374619023,0.5081125602477141,1
602,15,0.9763588057077518,0.7062152834246511,2
1822,43,0.969698100113452,0.9462188600680712,2
707,6,0.03874619896236664,0.16464771937741998,0
1032,39,0.7861217676528708,0.6780730605917225,1
657,16,0.2682032535749804,0.29232195214498824,0
1837,4,0.5972230158498179,0.7257338095098906,2
915,39,0.06532401865103521,0.22219441119062114,1
828,4,0.44034936406019676,0.4298096184361181,1
1525,18,0.08462973600528978,0.3557778416031739,2
498,16,0.9478669953281135,0.6683201971968681,0
1688,28,0.41784814640911516,0.5883088878454691,2
575,21,0.3265190057225428,0.31091140343352563,0
1346,38,0.36366909842306083,0.4874014590538366,1
188,27,0.06072858911774459,0.07403715347064675,0
25,21,0.7769775349473482,0.4711865209684089,0
1338,38,0.3331652375485915,0.4674991425291549,1
1393,36,0.31816133859157003,0.469496803154942,1
446,24,0.314429865739676,0.2778579194438056,0
1520,25,0.9553781936563274,0.8772269161937964,2
127,20,0.4620521883275325,0.30263131299651946,0
1092,12,0.9961309760734187,0.8160785856440512,2
1427,34,0.7034866414637879,0.7074919848782728,2
1334,35,0.4715377099678695,0.5497226259807217,1
201,7,0.6851894556906661,0.4513136734143997,0
769,40,0.7482883657618686,0.6027730194571211,0
1361,39,0.40350302820150397,0.5143018169209024,1
357,45,0.16652535377020095,0.17131521226212057,0
205,28,0.544892143526181,0.3679352861157086,0
1974,47,0.42527134322863025,0.6499628059371783,2
412,2,0.8908269070976288,0.6168961442585773,0
1986,37,0.4959028691425996,0.6947417214855598,2
744,11,0.5337359742897543,0.4690415845738526,0
260,23,0.5794862993055433,0.39969177958332597,0
272,24,0.20775688559751826,0.17905413135851095,0
1442,18,0.42638088215309056,0.5442285292918543,1
896,36,0.23643634533602342,0.32106180720161404,1
371,8,0.3203397219583496,0.26640383317500976,0
1047,40,0.7512807593102787,0.6601684555861672,1
1254,18,0.9338422940365233,0.8111053764219139,2
734,36,0.2806367853443372,0.31518207120660235,0
1384,41,0.6344927622863828,0.6574956573718297,1
348,7,0.18341903809175375,0.17965142285505226,0
1176,1,0.07820379987726345,0.2821222799263581,1
1038,19,0.19771315176965787,0.32622789106179473,1
621,7,0.3198866347588556,0.31613198085531335,0
1287,28,0.9186811018571913,0.8086086611143148,2
337,30,0.2679682302063827,0.2281809381238296,0
1509,9,0.803336453887567,0.7838018723325402,2
1302,15,0.4494971190765671,0.5300982714459402,1
1234,10,0.6002886873194444,0.6069732123916667,1
919,42,0.11661164006408375,0.25376698403845027,1
837,25,0.8520416673564427,0.6786250004138656,1
1889,37,0.7092909415905158,0.8033745649543095,2
1423,11,0.045423908280262215,0.31185434496815734,1
49,23,0.3690961975724799,0.23125771854348795,0
1119,34,0.4084589698143404,0.4688753818886042,1
1354,42,0.6822309873202942,0.6801385923921766,1
459,31,0.6426603272164181,0.4773961963298508,0
870,42,0.026438569106668752,0.18986314146400127,1
852,24,0.14916538572918592,0.25989923143751154,1
71,21,0.33998104468813284,0.21818862681287968,0
1286,31,0.7540201262858824,0.7096120757715294,2
909,49,0.12871730613084997,0.25903038367851,1
155,17,0.5186423299175882,0.3421853979505529,0
1096,27,0.5467704769577979,0.5472622861746788,1
761,15,0.3632567337826115,0.3701540402695669,0
992,48,0.5077618362632725,0.5030571017579635,1
1599,31,0.06367474783556248,0.35800484870133753,2
1962,24,0.6040076894849363,0.7548046136909619,2
706,41,0.7657995829148142,0.6006797497488885,0
1530,23,0.96634085225437,0.8858045113526221,2
549,11,0.7883217507551089,0.5827930504530654,0
1774,47,0.5895719404981042,0.7085431642988625,2
379,4,0.48851804592693193,0.3689108275561591,0
1619,13,0.4670214461681488,0.6040128677008894,2
1152,2,0.5762073770478237,0.5761244262286942,1
1687,19,0.4985685525556186,0.6365411315333711,2
151,4,0.5694739853805872,0.3718843912283523,0
256,35,0.29727146525601444,0.22956287915360865,0
590,31,0.10377414717265132,0.1802644883035908,0
1856,29,0.5297823793336924,0.6890694276002155,2
529,19,0.26207106577880523,0.2630426394672831,0
1352,37,0.2271011914697778,0.4066607148818667,1
849,45,0.6603841934516029,0.5660305160709618,1
1074,30,0.2549107549687579,0.36774645298125475,1
463,34,0.8357430495987489,0.5940458297592494,0
724,16,0.857201304858277,0.6591207829149662,0
1600,49,0.42471312423500174,0.5748278745410011,2
1345,13,0.8848236912928693,0.7998942147757215,2
323,14,0.0628751162397877,0.10232506974387262,0
1338,28,0.0508847340093711,0.29813084040562265,1
469,46,0.8370259641237351,0.596015578474241,0
219,44,0.8550634211757729,0.5568380527054637,0
961,33,0.5595499271312923,0.5279299562787754,1
1362,2,0.6397684520689753,0.6562610712413852,1
1906,4,0.9762601805610449,0.9669561083366269,2
752,16,0.8221521884430948,0.6436913130658568,0
1226,7,0.8679547505937408,0.7659728503562444,2
688,27,0.732382226337722,0.5770293358026332,0
407,27,0.2013461052586668,0.20220766315520008,0
1688,16,0.11155467337898284,0.4045328040273897,2
532,19,0.19491936758662898,0.22335162055197738,0
444,2,0.7760135553964244,0.5544081332378547,0
184,2,0.5628363204403689,0.3745017922642213,0
196,15,0.7280302512054606,0.47601815072327636,0
1408,27,0.6115905268527292,0.6485543161116375,1
504,29,0.09018070742089412,0.15490842445253647,0
444,44,0.26629498377508165,0.24857699026504898,0
1986,18,0.9449449711206552,0.9641669826723931,2
1600,6,0.9238572260112431,0.8743143356067459,2
1963,25,0.47327374417875934,0.6765642465072557,2
245,37,0.5460834368858497,0.3766500621315098,0
955,28,0.01596350427033466,0.2005781025622008,1
711,36,0.6550062130164005,0.5352037278098403,0
1846,33,0.45772953271215433,0.6438377196272926,2
285,17,0.9930713444694486,0.6528428066816692,0
1233,4,0.4432145941470258,0.5125287564882155,1
894,23,0.20350832870251223,0.3009049972215073,1
996,12,0.5522460249325004,0.5305476149595002,1
667,9,0.5197847579861811,0.44527085479170864,0
691,33,0.7005962558037933,0.5585577534822759,0
644,3,0.460261619256777,0.4049569715540662,0
290,13,0.7053636707861228,0.4812182024716737,0
904,12,0.8704394466139689,0.7030636679683813,2
1257,10,0.5743274756721628,0.5959964854032977,1
192,23,0.8359972418449356,0.5399983451069613,0
1607,42,0.7190632927893217,0.752837975673593,2
1244,7,0.0010122297369256072,0.24940733784215538,1
332,17,0.39861507930166695,0.3055690475810002,0
180,3,0.20254737867560135,0.1575284272053608,0
1828,39,0.728561222249406,0.8027367333496436,2
1617,27,0.2649975052171575,0.48239850313029453,2
352,3,0.46407094746023114,0.3488425684761387,0
317,18,0.2776371817967549,0.22998230907805295,0
1720,48,0.8728926200686428,0.8677355720411857,2
1945,1,0.41717941023671656,0.63930764614203,2
1372,47,0.49833208239921867,0.5733992494395312,1
